rank	node_id	label	in_degree
3736	29705186	null	1658
3737	592787	null	1656
3738	38209171	null	1655
3739	477438	null	1654
3740	1295639	null	1654
3741	34585278	null	1654
3742	54893843	null	1654
3743	56976039	null	1654
3744	14643025	null	1653
3745	25547774	null	1653
3746	138338715	null	1653
3747	16098648	null	1652
3748	39506163	null	1652
3749	87525382	null	1652
3750	62970417	null	1651
3751	29280613	null	1650
3752	38338601	null	1650
3753	89722196	null	1650
3754	89722198	null	1650
3755	19148716	null	1649
3756	12871582	null	1647
3757	36212493	null	1647
3758	6855653	null	1646
3759	8040047	null	1646
3760	11695954	null	1646
3761	21453741	null	1646
3762	33654149	null	1646
3763	87386634	null	1646
3764	100789307	null	1646
3765	24632967	null	1645
3766	36161946	null	1645
3767	33113144	null	1644
3768	5765166	null	1643
3769	33953060	null	1643
3770	126971841	null	1643
3771	27867132	null	1642
3772	11458323	null	1641
3773	18770655	null	1641
3774	22160815	null	1641
3775	115332317	null	1641
3776	2007019	null	1640
3777	29773654	null	1640
3778	2484131	null	1639
3779	93081013	null	1638
3780	896586	null	1637
3781	5970112	null	1637
3782	55875376	null	1637
3783	59958435	null	1637
3784	18369627	null	1636
3785	59231227	null	1636
3786	108148153	null	1635
3787	39722775	null	1634
3788	105723262	null	1634
3789	234186	null	1633
3790	5204102	null	1633
3791	42158704	null	1633
3792	65425560	null	1633
3793	5994586	null	1632
3794	11349414	null	1632
3795	40952245	null	1632
3796	121905820	null	1632
3797	63877081	null	1631
3798	8694559	null	1630
3799	42760320	null	1630
3800	65294827	null	1630
3801	3148611	null	1629
3802	82099996	null	1629
3803	83616430	null	1629
3804	1877616	null	1628
3805	14103731	null	1628
3806	125803416	null	1628
3807	44755892	null	1625
3808	592533	null	1624
3809	69802786	null	1624
3810	96954222	null	1624
3811	8245807	null	1623
3812	27958816	null	1623
3813	41432147	null	1623
3814	54207797	null	1623
3815	8373567	null	1622
3816	22583631	null	1621
3817	94226528	null	1621
3818	680331	null	1620
3819	27736503	null	1620
3820	42174502	null	1620
3821	43189907	null	1620
3822	50240234	null	1620
3823	139401954	null	1620
3824	5927886	null	1619
3825	7000826	null	1619
3826	21663995	null	1619
3827	21695167	null	1619
3828	75376893	null	1619
3829	332600	null	1618
3830	13394978	null	1618
3831	85790784	null	1618
3832	12505519	null	1616
3833	56424640	null	1616
3834	65503933	null	1616
3835	137917954	null	1616
3836	3004656	null	1615
3837	8950251	null	1615
3838	55932068	null	1615
3839	105652289	null	1615
3840	126195846	null	1615
3841	53533987	null	1614
3842	2130439	null	1613
3843	2108279	null	1612
3844	8167479	null	1612
3845	34180852	null	1612
3846	2114090	null	1611
3847	19321786	null	1611
3848	72612036	null	1611
3849	97875730	null	1611
3850	316520	null	1610
3851	134511258	null	1610
3852	25222178	null	1609
3853	42108753	null	1609
3854	59957685	null	1609
3855	17661144	null	1608
3856	37333221	null	1607
3857	3631796	null	1606
3858	12466871	null	1606
3859	38371727	null	1606
3860	41896115	null	1606
3861	107262063	null	1605
3862	42748262	null	1604
3863	973134	null	1603
3864	2558630	null	1601
3865	4648136	null	1601
3866	67828727	null	1601
3867	8255345	null	1600
3868	4029778	null	1599
3869	6811796	null	1599
3870	8765046	null	1599
3871	9910153	null	1599
3872	21516991	null	1599
3873	10095447	null	1598
3874	41921542	null	1598
3875	550656	null	1597
3876	3589249	null	1597
3877	78562447	null	1597
3878	105759461	null	1597
3879	17503109	null	1596
3880	37325347	null	1596
3881	37795662	null	1596
3882	74206345	null	1596
3883	88606948	null	1596
3884	69521485	null	1593
3885	15979102	null	1592
3886	67409211	null	1592
3887	80639011	null	1592
3888	11716860	null	1591
3889	38740719	null	1591
3890	55294756	null	1591
3891	80249052	null	1591
3892	103540	null	1590
3893	2492017	null	1590
3894	41281979	null	1590
3895	68793947	null	1590
3896	84667862	null	1590
3897	13360681	null	1589
3898	18769974	null	1589
3899	43127443	null	1589
3900	24394231	null	1588
3901	30729343	null	1587
3902	35986109	null	1587
3903	80232147	null	1587
3904	2170209	null	1586
3905	60099462	null	1586
3906	97970074	null	1586
3907	109210771	null	1586
3908	112383353	null	1586
3909	39096443	null	1585
3910	23522967	null	1584
3911	42073058	null	1583
3912	70551523	null	1583
3913	14413041	null	1582
3914	92880570	null	1582
3915	100259015	null	1582
3916	611233	null	1581
3917	2396267	null	1581
3918	14188503	null	1581
3919	73056619	null	1581
3920	769005	null	1580
3921	1967062	null	1580
3922	9867900	null	1580
3923	18315882	null	1580
3924	24043325	null	1579
3925	37102562	null	1579
3926	117074278	null	1579
3927	288605	null	1577
3928	25077868	null	1577
3929	34139623	null	1577
3930	40272880	null	1577
3931	88583915	null	1577
3932	3017835	null	1576
3933	4190960	null	1576
3934	30537662	null	1576
3935	70654777	null	1576
3936	76501965	null	1576
3937	93368618	null	1576
3938	4137914	null	1575
3939	7476384	null	1575
3940	17691496	null	1575
3941	42516594	null	1575
3942	41676986	null	1574
3943	109996391	null	1574
3944	739333	null	1573
3945	13664257	null	1573
3946	75069696	null	1573
3947	88333255	null	1573
3948	6999761	null	1572
3949	7300273	null	1572
3950	78386515	null	1572
3951	9634974	null	1571
3952	37069304	null	1571
3953	54097391	null	1571
3954	36729468	null	1570
3955	58514125	null	1570
3956	125735701	null	1570
3957	13145041	null	1569
3958	119294047	null	1569
3959	9040402	null	1568
3960	36776623	null	1567
3961	50466530	null	1567
3962	75552471	null	1567
3963	15263879	null	1566
3964	55255129	null	1566
3965	62251774	null	1566
3966	11387973	null	1565
3967	76102114	null	1565
3968	601939	null	1564
3969	8836262	BTCt.com	1564
3970	9095034	null	1564
3971	32662969	null	1564
3972	108409886	null	1564
3973	94395713	null	1563
3974	30030161	null	1562
3975	41625596	null	1562
3976	42838623	null	1562
3977	89214296	null	1562
3978	42497056	null	1561
3979	54173745	null	1561
3980	62591292	null	1561
3981	52645519	null	1560
3982	87331291	null	1560
3983	112014050	null	1560
3984	1228940	null	1559
3985	62793897	null	1559
3986	8287747	null	1558
3987	37160456	null	1558
3988	122916130	null	1558
3989	9449539	null	1557
3990	12685189	null	1557
3991	8783215	null	1556
3992	12189781	null	1556
3993	14691308	null	1556
3994	26035930	null	1556
3995	39053713	null	1556
3996	49282963	null	1556
3997	2168655	null	1555
3998	14498165	null	1555
3999	53461760	null	1555
4000	70263041	null	1555
4001	100562205	null	1555
4002	3887606	null	1554
4003	38831188	null	1554
4004	47413297	null	1554
4005	111950868	null	1554
4006	6166674	null	1553
4007	9481105	null	1553
4008	20261127	null	1553
4009	76199889	null	1553
4010	1429707	null	1552
4011	39130484	null	1552
4012	42781509	null	1552
4013	70228663	null	1552
4014	74334620	null	1552
4015	4446578	null	1551
4016	7910178	null	1551
4017	39310986	null	1551
4018	64464959	null	1551
4019	107682258	null	1551
4020	37074322	null	1549
4021	63928575	null	1549
4022	106700729	null	1549
4023	4076109	null	1548
4024	5297382	null	1548
4025	41763622	null	1548
4026	71502833	null	1548
4027	123867309	null	1548
4028	6196972	null	1547
4029	38113183	null	1547
4030	42722739	null	1547
4031	66645617	null	1547
4032	113107614	null	1547
4033	43544542	null	1546
4034	124916219	null	1545
4035	16036770	null	1544
4036	17455743	null	1544
4037	64837794	null	1544
4038	122266890	null	1544
4039	8899970	null	1543
4040	49316604	null	1543
4041	85468934	null	1543
4042	113568271	null	1543
4043	47096409	null	1542
4044	76284244	null	1542
4045	3754466	null	1541
4046	39698675	null	1540
4047	29911107	null	1539
4048	136246374	null	1538
4049	15173680	null	1537
4050	36490070	null	1537
4051	63529383	null	1537
4052	105587899	null	1537
4053	42153159	null	1536
4054	110406097	null	1536
4055	346474	null	1535
4056	41903332	null	1535
4057	20596417	null	1534
4058	11333734	null	1533
4059	36281359	null	1533
4060	21997228	null	1532
4061	31462144	null	1532
4062	106337262	null	1532
4063	129242915	null	1532
4064	424349	null	1531
4065	23435357	null	1531
4066	4195382	null	1530
4067	9672798	null	1530
4068	12559725	null	1530
4069	18660404	null	1530
4070	115113950	null	1530
4071	2042858	null	1529
4072	2853875	null	1529
4073	9714216	null	1529
4074	276791	null	1528
4075	3703876	null	1528
4076	16169338	null	1527
4077	47151515	null	1527
4078	86708962	null	1527
4079	2894050	null	1525
4080	40970379	null	1524
4081	4234771	null	1523
4082	9417604	null	1523
4083	10534466	null	1523
4084	37925176	null	1523
4085	44678830	null	1523
4086	86718986	null	1523
4087	7020694	null	1522
4088	11800354	null	1521
4089	17489841	null	1521
4090	85558267	null	1521
4091	3953038	null	1520
4092	138471946	null	1520
4093	8996168	null	1519
4094	28596640	null	1519
4095	76759915	null	1519
4096	132334367	null	1519
4097	1976557	null	1518
4098	17433038	null	1518
4099	11605362	null	1517
4100	10572441	null	1516
4101	104954682	null	1515
4102	4393282	null	1514
4103	5186934	null	1513
4104	7671181	null	1513
4105	46522980	null	1513
4106	2149977	null	1512
4107	24218792	null	1512
4108	22733198	null	1511
4109	34208089	null	1511
4110	94591300	null	1511
4111	9188717	null	1510
4112	23433493	null	1510
4113	47987913	null	1510
4114	49301685	null	1510
4115	18472368	null	1509
4116	47321676	null	1509
4117	50828833	null	1509
4118	16352084	null	1508
4119	51722992	null	1508
4120	108747612	null	1508
4121	10404200	null	1507
4122	16281179	null	1507
4123	58346863	null	1507
4124	188077	null	1506
4125	9231511	null	1506
4126	13447574	null	1506
4127	16165891	null	1506
4128	17926009	null	1506
4129	20000247	null	1506
4130	30846993	null	1506
4131	47831375	null	1506
4132	641917	null	1505
4133	15936807	null	1505
4134	4072439	null	1504
4135	2555584	null	1503
4136	8284107	null	1503
4137	9795617	null	1503
4138	14262085	null	1503
4139	44236517	null	1503
4140	60366979	null	1503
4141	32893774	null	1502
4142	75651393	null	1502
4143	88704104	null	1502
4144	9137019	null	1501
4145	68809150	null	1501
4146	10052568	null	1500
4147	13126241	null	1500
4148	6354414	null	1499
4149	30537582	null	1499
4150	35283987	null	1499
4151	46935601	null	1499
4152	61684961	null	1499
4153	84545359	null	1499
4154	6711880	null	1498
4155	15155419	null	1498
4156	70388210	null	1498
4157	98701070	null	1498
4158	10232525	null	1497
4159	43689418	null	1497
4160	51580337	null	1497
4161	343938	null	1496
4162	16764422	null	1496
4163	49434747	null	1496
4164	55691372	null	1496
4165	2631631	null	1495
4166	12957032	null	1495
4167	16974642	null	1495
4168	46630918	null	1495
4169	76908371	null	1495
4170	2040891	null	1494
4171	87353737	null	1494
4172	267029	null	1493
4173	35846580	null	1493
4174	25454899	null	1492
4175	37969888	null	1492
4176	95714503	null	1492
4177	70934585	null	1491
4178	3989066	null	1490
4179	7478506	null	1490
4180	49848131	null	1490
4181	85812917	null	1490
4182	12788871	null	1489
4183	26411760	null	1489
4184	54184143	null	1489
4185	100940077	null	1489
4186	10643630	null	1488
4187	22064221	null	1488
4188	61033925	null	1488
4189	74884689	null	1488
4190	76468830	null	1488
4191	127287	null	1487
4192	3623433	null	1487
4193	31872999	null	1487
4194	47949632	null	1487
4195	55487177	null	1487
4196	79857206	null	1487
4197	1678147	null	1486
4198	6450924	null	1486
4199	12788017	null	1485
4200	12830336	null	1485
4201	22072483	null	1484
4202	61925649	null	1484
4203	1136091	null	1483
4204	71606698	null	1483
4205	36638740	null	1482
4206	40707185	null	1482
4207	119362405	null	1482
4208	6261793	null	1481
4209	14139176	null	1481
4210	37732006	null	1481
4211	43816787	null	1481
4212	70129497	null	1481
4213	3870417	null	1480
4214	88502100	null	1480
4215	99822872	null	1480
4216	1446396	null	1479
4217	5117767	null	1479
4218	2239968	null	1478
4219	17736705	BabylonMarket	1478
4220	99908487	null	1478
4221	3597813	null	1477
4222	7598305	null	1477
4223	77262018	null	1477
4224	165470	null	1476
4225	67858961	null	1476
4226	102774517	null	1476
4227	10326399	null	1475
4228	16522940	null	1475
4229	100969426	null	1475
4230	4958329	null	1474
4231	17659499	null	1474
4232	29598927	null	1473
4233	54787421	null	1473
4234	86699409	null	1473
4235	5740468	null	1472
4236	11174270	null	1472
4237	105720711	null	1472
4238	114921455	null	1472
4239	383818	null	1471
4240	12900040	null	1471
4241	15411322	null	1471
4242	29527868	null	1471
4243	58058699	null	1471
4244	114575281	null	1471
4245	5775955	null	1470
4246	36387068	null	1470
4247	6187430	null	1469
4248	17388826	null	1469
4249	42591606	null	1469
4250	1660450	null	1466
4251	23999037	null	1466
4252	58461098	null	1466
4253	61065594	null	1466
4254	13058499	null	1465
4255	2427665	null	1464
4256	3263072	null	1464
4257	7259806	null	1464
4258	18390197	null	1464
4259	62256373	null	1464
4260	9500528	null	1463
4261	81803423	null	1463
4262	113880149	null	1463
4263	132696534	null	1463
4264	212357	null	1462
4265	8418246	null	1462
4266	34959440	null	1462
4267	49106020	null	1462
4268	62469492	null	1462
4269	93771957	null	1462
4270	6324319	null	1461
4271	93445634	null	1461
4272	179664	null	1460
4273	9627927	null	1460
4274	18624486	null	1460
4275	66029215	null	1460
4276	78616737	null	1460
4277	95623538	null	1460
4278	21312796	null	1459
4279	22121091	null	1459
4280	26660722	null	1458
4281	43371669	null	1458
4282	44818319	null	1458
4283	52738697	null	1458
4284	52831046	null	1457
4285	86600205	null	1457
4286	809863	null	1456
4287	2446673	null	1456
4288	8296424	null	1456
4289	62852771	null	1456
4290	109430242	null	1456
4291	9870299	null	1455
4292	18808286	null	1455
4293	56124315	null	1455
4294	2303706	null	1454
4295	2363870	null	1454
4296	3250405	null	1454
4297	3496417	null	1454
4298	28416173	null	1454
4299	83997640	null	1454
4300	23791040	null	1453
4301	67899774	null	1453
4302	12629928	null	1452
4303	17915140	null	1452
4304	55153561	null	1452
4305	67989951	null	1452
4306	82265161	null	1452
4307	136020359	null	1452
4308	2710856	null	1451
4309	105718443	null	1451
4310	6964131	null	1449
4311	14976030	null	1449
4312	31689149	null	1449
4313	44390921	null	1449
4314	40910738	null	1448
4315	46130649	null	1448
4316	12028643	null	1447
4317	61411791	null	1447
4318	28779447	null	1446
4319	105720182	null	1446
4320	2152112	null	1444
4321	20731265	null	1444
4322	62800709	null	1444
4323	85257256	null	1444
4324	130319324	null	1444
4325	14456664	null	1443
4326	51931130	null	1442
4327	20146753	null	1441
4328	25258724	null	1441
4329	15546918	null	1440
4330	40499297	null	1440
4331	32590526	null	1439
4332	61669068	null	1439
4333	676815	null	1438
4334	13941135	null	1438
4335	50990799	null	1438
4336	97768623	null	1438
4337	16496388	null	1437
4338	21984828	null	1437
4339	26766611	null	1437
4340	2585933	null	1436
4341	14521905	null	1436
4342	25667444	DaDice.com	1436
4343	48690489	null	1436
4344	111563415	null	1436
4345	114639047	null	1436
4346	16138082	null	1435
4347	24144581	null	1435
4348	4230054	null	1434
4349	17113411	Ccedk.com	1434
4350	74264638	null	1434
4351	89717755	null	1434
4352	2658603	null	1433
4353	17863239	Bitso.com	1433
4354	79605772	null	1433
4355	19718627	null	1432
4356	27800104	null	1431
4357	103565930	null	1431
4358	6186779	null	1430
4359	75694646	null	1430
4360	104064251	null	1430
4361	22167333	null	1429
4362	38727824	null	1429
4363	56385603	null	1429
4364	19954360	null	1428
4365	22818138	null	1428
4366	40447630	null	1428
4367	7085735	null	1427
4368	20644635	null	1427
4369	55624256	null	1427
4370	998417	Btcst.com-pirateat40	1426
4371	3898870	null	1426
4372	12481779	null	1426
4373	16784898	null	1426
4374	123438495	null	1426
4375	4774364	null	1425
4376	44601972	null	1425
4377	1190582	null	1424
4378	4674022	null	1424
4379	4962619	null	1424
4380	37806710	null	1424
4381	45560471	null	1424
4382	9405127	null	1423
4383	23977126	null	1423
4384	97028866	null	1423
4385	113481729	null	1423
4386	34696187	null	1422
4387	49679490	null	1422
4388	1680088	null	1421
4389	2472975	null	1421
4390	107014246	null	1421
4391	108734464	null	1421
4392	40547739	null	1420
4393	53744726	null	1420
4394	56694347	null	1420
4395	101543	null	1419
4396	70436880	null	1419
4397	110901989	null	1419
4398	180730	null	1418
4399	15376185	null	1418
4400	54365739	null	1418
4401	56421551	null	1418
4402	64299154	null	1418
4403	93112946	null	1418
4404	32286	null	1417
4405	27282089	null	1417
4406	57344623	null	1417
4407	134493636	null	1417
4408	29277910	null	1416
4409	36975319	null	1416
4410	63112864	null	1416
4411	9479747	null	1415
4412	94736642	null	1415
4413	31636189	null	1414
4414	34334197	null	1414
4415	93742012	null	1414
4416	1266577	null	1413
4417	3560006	null	1413
4418	8841168	null	1413
4419	18963124	null	1413
4420	24681998	null	1413
4421	40580852	null	1413
4422	71965265	null	1413
4423	132915814	null	1413
4424	11420045	null	1412
4425	12104519	null	1412
4426	18767568	null	1412
4427	54241233	null	1412
4428	132723398	null	1412
4429	4945032	null	1411
4430	8630334	null	1410
4431	17423507	null	1410
4432	48186633	null	1410
4433	596108	null	1409
4434	3696448	null	1409
4435	9390985	null	1409
4436	13023776	null	1409
4437	58068141	null	1409
4438	59453869	null	1409
4439	8007708	null	1408
4440	13699166	null	1408
4441	23822440	null	1408
4442	2805488	null	1407
4443	5090691	null	1407
4444	90351548	null	1407
4445	118377502	null	1407
4446	4293908	null	1406
4447	55598501	null	1406
4448	34269840	null	1405
4449	45107715	null	1405
4450	110562470	null	1405
4451	1114313	null	1404
4452	4922238	null	1404
4453	58552095	null	1404
4454	66898614	null	1404
4455	104065863	null	1404
4456	3489093	null	1403
4457	11302842	null	1403
4458	28365531	null	1403
4459	83103149	null	1403
4460	5775083	null	1402
