rank	node_id	label	out_degree
9110	7033854	null	618
9111	16031463	null	618
9112	21930886	null	618
9113	22408377	null	618
9114	24208145	null	618
9115	34035364	null	618
9116	41686741	null	618
9117	41929515	null	618
9118	55339205	null	618
9119	63558106	null	618
9120	63601175	null	618
9121	74639402	null	618
9122	85969717	null	618
9123	90242249	null	618
9124	112530301	null	618
9125	120345680	null	618
9126	122270779	null	618
9127	138041345	null	618
9128	10524419	null	617
9129	19684802	null	617
9130	26446925	null	617
9131	30971145	null	617
9132	37587257	null	617
9133	47693590	null	617
9134	57116161	null	617
9135	61030364	null	617
9136	66229294	null	617
9137	73469701	null	617
9138	83604243	null	617
9139	106313771	null	617
9140	116860601	null	617
9141	116887922	null	617
9142	124050296	null	617
9143	3941206	null	616
9144	6347793	null	616
9145	6792878	null	616
9146	9097479	null	616
9147	10277521	null	616
9148	11309853	null	616
9149	17382828	null	616
9150	30600017	null	616
9151	40013162	null	616
9152	41401391	null	616
9153	83076337	null	616
9154	88620172	null	616
9155	93919586	null	616
9156	103078261	null	616
9157	120097730	null	616
9158	122665529	null	616
9159	6516769	null	615
9160	7656422	null	615
9161	9595502	null	615
9162	9722523	null	615
9163	24202890	null	615
9164	27797252	null	615
9165	39756991	null	615
9166	46865153	null	615
9167	48086717	null	615
9168	62437250	null	615
9169	77759144	null	615
9170	94876450	null	615
9171	131717069	null	615
9172	7050702	null	614
9173	8489023	null	614
9174	9041348	null	614
9175	13292495	null	614
9176	19300491	null	614
9177	20556438	null	614
9178	39465513	null	614
9179	74196894	null	614
9180	79733201	null	614
9181	80886188	null	614
9182	84537465	null	614
9183	94881793	null	614
9184	122802188	null	614
9185	5452602	null	613
9186	28376550	null	613
9187	40100055	null	613
9188	44596485	null	613
9189	59060704	null	613
9190	66943780	null	613
9191	77024389	null	613
9192	91814713	null	613
9193	117925697	null	613
9194	119262887	null	613
9195	137186496	null	613
9196	138732271	null	613
9197	6087148	null	612
9198	6834590	null	612
9199	6884845	null	612
9200	9591175	null	612
9201	21451206	null	612
9202	21491917	null	612
9203	39310099	null	612
9204	40782101	null	612
9205	47564748	null	612
9206	52825766	null	612
9207	55077287	null	612
9208	71100026	null	612
9209	83764267	null	612
9210	93521323	null	612
9211	110764204	null	612
9212	128743301	null	612
9213	5442666	null	611
9214	5942925	null	611
9215	6287519	null	611
9216	7439121	null	611
9217	20153583	null	611
9218	22643811	null	611
9219	27666758	null	611
9220	29100305	null	611
9221	30695329	null	611
9222	59781051	null	611
9223	5720049	null	610
9224	7189920	null	610
9225	21569829	null	610
9226	22048142	null	610
9227	30251138	null	610
9228	30430067	null	610
9229	66671642	null	610
9230	83945514	null	610
9231	91424308	null	610
9232	96004951	null	610
9233	108885146	null	610
9234	120723135	null	610
9235	4104264	null	609
9236	5335447	null	609
9237	12916244	null	609
9238	17994830	null	609
9239	20630742	null	609
9240	30859065	null	609
9241	38245511	null	609
9242	62019792	null	609
9243	72152411	null	609
9244	84665011	null	609
9245	91619593	null	609
9246	2756844	null	608
9247	7648607	null	608
9248	34520174	null	608
9249	37326352	null	608
9250	38217696	null	608
9251	40992889	null	608
9252	41604181	null	608
9253	56516093	null	608
9254	137003647	null	608
9255	137729006	null	608
9256	6193783	null	607
9257	20109602	null	607
9258	23007695	null	607
9259	30556310	null	607
9260	42148012	null	607
9261	45222889	null	607
9262	91612907	null	607
9263	100724178	null	607
9264	116588912	null	607
9265	135374780	null	607
9266	3534240	null	606
9267	6901493	null	606
9268	8453161	null	606
9269	15329127	null	606
9270	30303226	null	606
9271	41619460	null	606
9272	48067661	null	606
9273	89857769	null	606
9274	108689531	null	606
9275	125089658	null	606
9276	2957465	null	605
9277	5535118	null	605
9278	22072483	null	605
9279	31637505	null	605
9280	58441254	null	605
9281	62422740	null	605
9282	65697074	null	605
9283	66525607	null	605
9284	87935527	null	605
9285	88305352	null	605
9286	117888248	null	605
9287	3558617	null	604
9288	6932735	null	604
9289	7127892	null	604
9290	13694731	null	604
9291	18861319	null	604
9292	30486546	null	604
9293	33652901	null	604
9294	34136062	null	604
9295	37058041	null	604
9296	37376656	null	604
9297	41471817	null	604
9298	67364125	null	604
9299	72193729	null	604
9300	74858491	null	604
9301	81121510	null	604
9302	115418906	null	604
9303	6490270	null	603
9304	6755786	null	603
9305	8865684	null	603
9306	10941529	null	603
9307	11562310	null	603
9308	16421108	null	603
9309	27543385	null	603
9310	30724907	null	603
9311	30766857	null	603
9312	34335926	null	603
9313	38579613	null	603
9314	38962210	null	603
9315	39023317	null	603
9316	57993068	null	603
9317	76636916	null	603
9318	85306291	null	603
9319	110357507	null	603
9320	137093247	null	603
9321	137133171	null	603
9322	5936218	null	602
9323	7521129	null	602
9324	7536406	null	602
9325	8566888	null	602
9326	9228693	null	602
9327	11705908	null	602
9328	11826185	null	602
9329	19566437	null	602
9330	27191797	null	602
9331	37638247	null	602
9332	49848427	null	602
9333	55987021	null	602
9334	57013024	null	602
9335	69899667	null	602
9336	82728231	null	602
9337	94982178	null	602
9338	97038390	null	602
9339	115235951	null	602
9340	116968873	null	602
9341	121694085	null	602
9342	6889606	null	601
9343	6919689	null	601
9344	9470107	null	601
9345	16726781	null	601
9346	19266674	null	601
9347	30500354	null	601
9348	45332954	null	601
9349	67293453	null	601
9350	100807752	null	601
9351	100881595	null	601
9352	100881597	null	601
9353	100881599	null	601
9354	100881601	null	601
9355	100881603	null	601
9356	100881605	null	601
9357	100881607	null	601
9358	100881609	null	601
9359	100881611	null	601
9360	102157776	null	601
9361	26112409	null	600
9362	42193412	null	600
9363	59399894	null	600
9364	61692985	null	600
9365	62675260	null	600
9366	64020866	null	600
9367	80278427	null	600
9368	91829633	null	600
9369	92723878	null	600
9370	107121888	null	600
9371	114645819	null	600
9372	117010058	null	600
9373	125327018	null	600
9374	137076147	null	600
9375	6655170	null	599
9376	6981688	null	599
9377	10016564	null	599
9378	10053954	null	599
9379	29972260	null	599
9380	39395941	null	599
9381	42876490	null	599
9382	50282505	null	599
9383	52729618	null	599
9384	57889384	null	599
9385	61908864	null	599
9386	67956129	null	599
9387	73268379	null	599
9388	112085474	null	599
9389	132623422	null	599
9390	138022606	null	599
9391	2979554	null	598
9392	7201552	null	598
9393	12523178	null	598
9394	26236825	null	598
9395	29613963	null	598
9396	30782988	null	598
9397	30949333	null	598
9398	55245717	null	598
9399	127082020	null	598
9400	129744390	null	598
9401	137060120	null	598
9402	5544757	null	597
9403	6444790	null	597
9404	8724264	null	597
9405	11059967	null	597
9406	16281179	null	597
9407	17312810	null	597
9408	28116208	null	597
9409	30028644	null	597
9410	37376796	null	597
9411	44952404	null	597
9412	47092207	null	597
9413	51927428	null	597
9414	56307257	null	597
9415	80511105	null	597
9416	94587086	null	597
9417	5370275	null	596
9418	6051129	null	596
9419	19749820	null	596
9420	26983600	null	596
9421	41123786	null	596
9422	41482223	null	596
9423	48067952	null	596
9424	55693921	null	596
9425	64620213	null	596
9426	114294209	null	596
9427	125312576	null	596
9428	7440598	null	595
9429	39004190	null	595
9430	40960780	null	595
9431	63645342	null	595
9432	71752812	null	595
9433	88089703	null	595
9434	118393180	null	595
9435	7947007	null	594
9436	9357046	null	594
9437	9934850	null	594
9438	10986612	null	594
9439	15591076	null	594
9440	18947363	null	594
9441	23226924	null	594
9442	42052040	null	594
9443	44625541	null	594
9444	58524296	null	594
9445	61910753	null	594
9446	67622679	null	594
9447	99240897	null	594
9448	115159696	null	594
9449	135319456	null	594
9450	898036	null	593
9451	23185777	null	593
9452	28915316	null	593
9453	62256373	null	593
9454	63161982	null	593
9455	73597733	null	593
9456	89588798	null	593
9457	100628903	null	593
9458	113690387	null	593
9459	6327304	null	592
9460	9374780	null	592
9461	13119677	null	592
9462	50445130	null	592
9463	52189920	null	592
9464	71028094	null	592
9465	91849263	null	592
9466	122894111	null	592
9467	7132677	null	591
9468	17374710	null	591
9469	22257994	null	591
9470	55476988	null	591
9471	57076326	null	591
9472	61359839	null	591
9473	62251699	null	591
9474	72500268	null	591
9475	79936542	null	591
9476	115353840	null	591
9477	116860578	null	591
9478	117142745	null	591
9479	2522612	null	590
9480	5249035	null	590
9481	5249141	null	590
9482	7166778	null	590
9483	7345881	null	590
9484	39267579	null	590
9485	55461333	null	590
9486	68580598	null	590
9487	87120984	null	590
9488	94830527	null	590
9489	98824002	null	590
9490	99257995	null	590
9491	108689686	null	590
9492	111346887	null	590
9493	114294466	null	590
9494	126632511	null	590
9495	126804110	null	590
9496	9357035	null	589
9497	13809600	null	589
9498	16623633	null	589
9499	19848476	null	589
9500	29187278	null	589
9501	30594313	null	589
9502	30909736	null	589
9503	80175442	null	589
9504	107863337	null	589
9505	110892994	null	589
9506	114498288	null	589
9507	116176090	null	589
9508	5557837	null	588
9509	11935826	null	588
9510	17387262	null	588
9511	36794448	null	588
9512	38767504	null	588
9513	39284415	null	588
9514	59426799	null	588
9515	90675492	null	588
9516	97803962	null	588
9517	114294077	null	588
9518	114294121	null	588
9519	119860818	null	588
9520	7205308	null	587
9521	14280834	CoinArch.com	587
9522	25015908	null	587
9523	39540293	null	587
9524	70142112	null	587
9525	71614798	null	587
9526	117104937	null	587
9527	118548156	null	587
9528	138478517	null	587
9529	7865387	null	586
9530	8493186	null	586
9531	10211614	null	586
9532	14912991	null	586
9533	26588899	null	586
9534	30682625	null	586
9535	37261275	null	586
9536	46594056	null	586
9537	67191164	null	586
9538	70318100	null	586
9539	87933519	null	586
9540	102900091	null	586
9541	105879038	null	586
9542	114295218	null	586
9543	130680896	null	586
9544	131291777	null	586
9545	5036434	null	585
9546	5582926	null	585
9547	6962453	null	585
9548	7326192	null	585
9549	9157959	null	585
9550	14622987	null	585
9551	16837639	null	585
9552	17771966	null	585
9553	20972698	null	585
9554	27232328	null	585
9555	30446105	null	585
9556	58793902	null	585
9557	66942450	null	585
9558	74037066	null	585
9559	95336600	null	585
9560	105634358	null	585
9561	110739115	null	585
9562	128168700	null	585
9563	131607337	null	585
9564	383818	null	584
9565	6668002	null	584
9566	7399076	null	584
9567	7569996	null	584
9568	10992530	null	584
9569	11697524	null	584
9570	27858650	null	584
9571	30229047	null	584
9572	30731040	null	584
9573	31209536	null	584
9574	31225053	null	584
9575	32938531	null	584
9576	35747234	null	584
9577	40076318	null	584
9578	85685612	null	584
9579	93968130	null	584
9580	108691583	null	584
9581	114924867	null	584
9582	133390362	null	584
9583	137266197	null	584
9584	2624207	null	583
9585	5568676	null	583
9586	6246802	null	583
9587	7181890	null	583
9588	11125812	null	583
9589	14191375	null	583
9590	21177395	null	583
9591	28817874	null	583
9592	31542465	null	583
9593	36378566	null	583
9594	39895349	null	583
9595	47555855	null	583
9596	54783304	null	583
9597	93806925	null	583
9598	116890575	null	583
9599	124839601	null	583
9600	5397534	null	582
9601	7060786	null	582
9602	8820809	null	582
9603	11651789	null	582
9604	12668832	Brawker.com	582
9605	17899327	null	582
9606	21340233	null	582
9607	21694371	null	582
9608	22533134	null	582
9609	23513804	null	582
9610	28594197	null	582
9611	29300276	null	582
9612	31949907	null	582
9613	49425190	null	582
9614	60679915	null	582
9615	71027651	null	582
9616	98480978	null	582
9617	118323283	null	582
9618	5037463	null	581
9619	8288874	null	581
9620	16445702	null	581
9621	21378315	null	581
9622	25091948	null	581
9623	36141638	null	581
9624	57054859	null	581
9625	65064996	null	581
9626	74494043	null	581
9627	82079568	null	581
9628	109877779	null	581
9629	122979984	null	581
9630	2497554	null	580
9631	2829324	null	580
9632	5909313	null	580
9633	7992744	null	580
9634	9823150	null	580
9635	16674204	null	580
9636	26487218	null	580
9637	29804191	null	580
9638	34391177	null	580
9639	41104271	null	580
9640	57035274	null	580
9641	57632518	null	580
9642	59089584	null	580
9643	77425480	null	580
9644	77953423	null	580
9645	107951802	null	580
9646	118519069	null	580
9647	132278445	null	580
9648	139237843	null	580
9649	1603047	null	579
9650	5410789	null	579
9651	6959145	null	579
9652	7600104	null	579
9653	17821305	null	579
9654	19345301	null	579
9655	21926283	null	579
9656	26579900	null	579
9657	37260643	null	579
9658	52351753	null	579
9659	72192559	null	579
9660	107992643	null	579
9661	112260930	null	579
9662	123079842	null	579
9663	131236625	null	579
9664	134507327	null	579
9665	4989768	null	578
9666	5012919	null	578
9667	7464605	null	578
9668	8276320	null	578
9669	9073439	null	578
9670	10057517	null	578
9671	10070308	null	578
9672	12481779	null	578
9673	18280938	null	578
9674	30863471	null	578
9675	30889169	null	578
9676	39043653	null	578
9677	42090495	null	578
9678	73624639	null	578
9679	100673515	null	578
9680	108381501	null	578
9681	112088828	null	578
9682	121555699	null	578
9683	126995211	null	578
9684	133142397	null	578
9685	1777128	null	577
9686	6708858	null	577
9687	11601599	null	577
9688	18407570	null	577
9689	30255112	null	577
9690	32010984	null	577
9691	48105418	null	577
9692	68297359	null	577
9693	75306391	null	577
9694	80886190	null	577
9695	118469192	null	577
9696	122718276	null	577
9697	135634085	null	577
9698	1950756	null	576
9699	2900793	null	576
9700	7210394	null	576
9701	9204000	null	576
9702	12004604	null	576
9703	13705998	null	576
9704	28856373	null	576
9705	32333544	null	576
9706	33620106	null	576
9707	55248924	null	576
9708	65777104	null	576
9709	72510580	null	576
9710	73637895	null	576
9711	75405694	null	576
9712	81763111	null	576
9713	114645884	null	576
9714	116156666	null	576
9715	124552696	null	576
9716	128322230	null	576
9717	5737044	null	575
9718	6821914	null	575
9719	6946747	null	575
9720	7580215	null	575
9721	8564569	null	575
9722	9249177	null	575
9723	9491838	null	575
9724	12357849	null	575
9725	16801029	null	575
9726	21260726	null	575
9727	27197722	null	575
9728	30047208	null	575
9729	38928924	null	575
9730	57371042	null	575
9731	59819349	null	575
9732	72386184	null	575
9733	90010759	null	575
9734	92275233	null	575
9735	95474152	null	575
9736	113690386	null	575
9737	114295312	null	575
9738	132085480	null	575
9739	132619847	null	575
9740	1482046	null	574
9741	4493849	null	574
9742	19205519	null	574
9743	19479429	null	574
9744	22944454	null	574
9745	23626485	null	574
9746	28817850	null	574
9747	29796430	null	574
9748	30408609	null	574
9749	35256413	null	574
9750	36508846	null	574
9751	38101986	null	574
9752	39685413	null	574
9753	84090774	null	574
9754	90994514	null	574
9755	108306324	null	574
9756	113136975	null	574
9757	114810182	null	574
9758	114845645	null	574
9759	116584744	null	574
9760	116588943	null	574
9761	119524885	null	574
9762	6065519	null	573
9763	7209851	null	573
9764	30079521	null	573
9765	33897557	null	573
9766	35886006	null	573
9767	47144403	null	573
9768	57514994	null	573
9769	57723358	null	573
9770	68176532	null	573
9771	69431177	null	573
9772	71955325	null	573
9773	107281035	null	573
9774	116862057	null	573
9775	118708967	null	573
9776	123938446	null	573
9777	137041787	null	573
9778	2100247	null	572
9779	3492178	null	572
9780	7512202	null	572
9781	9553110	null	572
9782	11912100	null	572
9783	13166849	null	572
9784	25616129	null	572
9785	31821610	null	572
9786	32528794	null	572
9787	33264324	null	572
9788	60148324	null	572
9789	80456943	null	572
9790	112677860	null	572
9791	114295077	null	572
9792	115025568	null	572
9793	116581663	null	572
9794	126588474	null	572
9795	5430348	null	571
9796	7552077	null	571
